0.0,0.0,0.0,0.0,0.0,0.0
0.00031415874858795636,0.00031415874858795636,0.00031415874858795636,0.00031415874858795636,0.00031415874858795636,0.00031415874858795636
0.0006283143965558952,0.0006283143965558952,0.0006283143965558952,0.0006283143965558952,0.0006283143965558952,0.0006283143965558952
0.0009424638433144007,0.0009424638433144007,0.0009424638433144007,0.0009424638433144007,0.0009424638433144007,0.0009424638433144007
0.0012566039883352609,0.0012566039883352609,0.0012566039883352609,0.0012566039883352609,0.0012566039883352609,0.0012566039883352609
0.0015707317311820677,0.0015707317311820677,0.0015707317311820677,0.0015707317311820677,0.0015707317311820677,0.0015707317311820677
0.0018848439715408176,0.0018848439715408176,0.0018848439715408176,0.0018848439715408176,0.0018848439715408176,0.0018848439715408176
0.0021989376092505105,0.0021989376092505105,0.0021989376092505105,0.0021989376092505105,0.0021989376092505105,0.0021989376092505105
0.0025130095443337483,0.0025130095443337483,0.0025130095443337483,0.0025130095443337483,0.0025130095443337483,0.0025130095443337483
0.002827056677027326,0.002827056677027326,0.002827056677027326,0.002827056677027326,0.002827056677027326,0.002827056677027326
0.0031410759078128294,0.0031410759078128294,0.0031410759078128294,0.0031410759078128294,0.0031410759078128294,0.0031410759078128294
0.0034550641374472267,0.0034550641374472267,0.0034550641374472267,0.0034550641374472267,0.0034550641374472267,0.0034550641374472267
0.003769018266993454,0.003769018266993454,0.003769018266993454,0.003769018266993454,0.003769018266993454,0.003769018266993454
0.0040829351978510005,0.0040829351978510005,0.0040829351978510005,0.0040829351978510005,0.0040829351978510005,0.0040829351978510005
0.00439681183178649,0.00439681183178649,0.00439681183178649,0.00439681183178649,0.00439681183178649,0.00439681183178649
0.004710645070964266,0.004710645070964266,0.004710645070964266,0.004710645070964266,0.004710645070964266,0.004710645070964266
0.005024431817976956,0.005024431817976956,0.005024431817976956,0.005024431817976956,0.005024431817976956,0.005024431817976956
0.005338168975876047,0.005338168975876047,0.005338168975876047,0.005338168975876047,0.005338168975876047,0.005338168975876047
0.0056518534482024535,0.0056518534482024535,0.0056518534482024535,0.0056518534482024535,0.0056518534482024535,0.0056518534482024535
0.00596548213901707,0.00596548213901707,0.00596548213901707,0.00596548213901707,0.00596548213901707,0.00596548213901707
0.006279051952931338,0.006279051952931338,0.006279051952931338,0.006279051952931338,0.006279051952931338,0.006279051952931338
